nuts_id,2013_0-4_male,2013_0-4_female,2013_5-9_male,2013_5-9_female,2013_10-14_male,2013_10-14_female,2013_15-19_male,2013_15-19_female,2013_20-24_male,2013_20-24_female,2013_25-29_male,2013_25-29_female,2013_30-34_male,2013_30-34_female,2013_35-39_male,2013_35-39_female,2013_40-44_male,2013_40-44_female,2013_45-49_male,2013_45-49_female,2013_50-54_male,2013_50-54_female,2013_55-59_male,2013_55-59_female,2013_60-64_male,2013_60-64_female,2013_65-69_male,2013_65-69_female,2013_70-74_male,2013_70-74_female,2013_75-79_male,2013_75-79_female,2013_80-84_male,2013_80-84_female,2013_85+_male,2013_85+_female,2015_0-4_male,2015_0-4_female,2015_5-9_male,2015_5-9_female,2015_10-14_male,2015_10-14_female,2015_15-19_male,2015_15-19_female,2015_20-24_male,2015_20-24_female,2015_25-29_male,2015_25-29_female,2015_30-34_male,2015_30-34_female,2015_35-39_male,2015_35-39_female,2015_40-44_male,2015_40-44_female,2015_45-49_male,2015_45-49_female,2015_50-54_male,2015_50-54_female,2015_55-59_male,2015_55-59_female,2015_60-64_male,2015_60-64_female,2015_65-69_male,2015_65-69_female,2015_70-74_male,2015_70-74_female,2015_75-79_male,2015_75-79_female,2015_80-84_male,2015_80-84_female,2015_85+_male,2015_85+_female,2018_0-4_male,2018_0-4_female,2018_5-9_male,2018_5-9_female,2018_10-14_male,2018_10-14_female,2018_15-19_male,2018_15-19_female,2018_20-24_male,2018_20-24_female,2018_25-29_male,2018_25-29_female,2018_30-34_male,2018_30-34_female,2018_35-39_male,2018_35-39_female,2018_40-44_male,2018_40-44_female,2018_45-49_male,2018_45-49_female,2018_50-54_male,2018_50-54_female,2018_55-59_male,2018_55-59_female,2018_60-64_male,2018_60-64_female,2018_65-69_male,2018_65-69_female,2018_70-74_male,2018_70-74_female,2018_75-79_male,2018_75-79_female,2018_80-84_male,2018_80-84_female,2018_85+_male,2018_85+_female,2020_0-4_male,2020_0-4_female,2020_5-9_male,2020_5-9_female,2020_10-14_male,2020_10-14_female,2020_15-19_male,2020_15-19_female,2020_20-24_male,2020_20-24_female,2020_25-29_male,2020_25-29_female,2020_30-34_male,2020_30-34_female,2020_35-39_male,2020_35-39_female,2020_40-44_male,2020_40-44_female,2020_45-49_male,2020_45-49_female,2020_50-54_male,2020_50-54_female,2020_55-59_male,2020_55-59_female,2020_60-64_male,2020_60-64_female,2020_65-69_male,2020_65-69_female,2020_70-74_male,2020_70-74_female,2020_75-79_male,2020_75-79_female,2020_80-84_male,2020_80-84_female,2020_85+_male,2020_85+_female,2023_0-4_male,2023_0-4_female,2023_5-9_male,2023_5-9_female,2023_10-14_male,2023_10-14_female,2023_15-19_male,2023_15-19_female,2023_20-24_male,2023_20-24_female,2023_25-29_male,2023_25-29_female,2023_30-34_male,2023_30-34_female,2023_35-39_male,2023_35-39_female,2023_40-44_male,2023_40-44_female,2023_45-49_male,2023_45-49_female,2023_50-54_male,2023_50-54_female,2023_55-59_male,2023_55-59_female,2023_60-64_male,2023_60-64_female,2023_65-69_male,2023_65-69_female,2023_70-74_male,2023_70-74_female,2023_75-79_male,2023_75-79_female,2023_80-84_male,2023_80-84_female,2023_85+_male,2023_85+_female
DK04,2.9375,2.7865,3.1087,3.0048,3.178,3.0397,3.4192,3.243,3.5983,3.4394,3.0028,2.8357,2.9069,2.8428,3.2905,3.2452,3.4513,3.3845,3.7353,3.6268,3.2997,3.2709,3.1902,3.1454,3.0556,3.043,2.9659,2.9922,1.9667,2.1025,1.3506,1.6025,0.8568,1.1579,0.6232,1.3,2.762,2.6359,3.0741,2.9567,3.135,3.0029,3.359,3.1768,3.6681,3.5097,3.1956,2.9667,2.8095,2.731,3.1556,3.0852,3.4081,3.364,3.6022,3.4998,3.4259,3.3843,3.1438,3.1337,3.0127,3.0255,3.0035,3.03,2.218,2.334,1.4534,1.6977,0.8811,1.174,0.668,1.3165,2.7321,2.5936,2.9445,2.7979,3.0819,2.972,3.224,3.0545,3.7392,3.5889,3.4953,3.2526,2.9466,2.7468,2.9092,2.8412,3.2416,3.2002,3.3516,3.303,3.5851,3.5077,3.1203,3.1318,2.9721,2.97,2.7792,2.8314,2.6192,2.7266,1.6338,1.8328,0.9944,1.2754,0.7066,1.2967,2.7897,2.6284,2.7653,2.6436,3.0511,2.9251,3.1574,3.0169,3.6657,3.5354,3.5878,3.3804,3.1013,2.8933,2.7988,2.7352,3.1087,3.0502,3.3159,3.2915,3.4584,3.3848,3.2504,3.2414,2.9241,2.9596,2.7418,2.8139,2.6474,2.7565,1.8407,2.0422,1.0864,1.3576,0.743,1.31,2.793,2.642,2.7246,2.5827,2.9175,2.7729,3.0917,3.0131,3.5274,3.4654,3.6417,3.4438,3.3609,3.1617,2.8988,2.7763,2.8553,2.8387,3.1516,3.1516,3.2285,3.2254,3.4197,3.3935,2.9235,2.9886,2.7069,2.7793,2.4496,2.589,2.1881,2.3949,1.2203,1.4754,0.8297,1.377
DK05,2.6961,2.5454,2.8861,2.7472,3.0375,2.8619,3.4449,3.1899,3.417,3.0791,2.8376,2.47,2.7585,2.5872,3.0841,2.9815,3.2964,3.1813,3.8082,3.6747,3.5146,3.4687,3.3472,3.3376,3.2948,3.2356,3.3171,3.2945,2.2016,2.3797,1.5915,1.834,1.0,1.3478,0.7712,1.4795,2.4966,2.3854,2.9056,2.7184,2.9624,2.8002,3.2906,3.0975,3.7169,3.2623,3.0158,2.6149,2.682,2.453,2.9876,2.8824,3.2149,3.104,3.5971,3.4897,3.6361,3.551,3.328,3.344,3.2008,3.1928,3.3548,3.2751,2.4909,2.6569,1.6613,1.9218,1.0537,1.3564,0.8012,1.498,2.4815,2.3692,2.7513,2.5926,2.9259,2.7708,3.0907,2.8972,3.7945,3.2649,3.3552,2.9359,2.822,2.4928,2.7952,2.635,3.0822,2.988,3.2579,3.1569,3.7152,3.6127,3.3818,3.3735,3.1765,3.2163,3.0665,3.0683,2.9631,3.0407,1.852,2.0976,1.1661,1.4597,0.8495,1.5006,2.5703,2.4247,2.5535,2.4421,2.9474,2.754,3.0176,2.8296,3.644,3.2154,3.5148,3.0559,2.9551,2.631,2.6835,2.5079,2.982,2.9051,3.1759,3.0805,3.5261,3.4438,3.5075,3.4689,3.1654,3.2375,2.9905,3.0303,3.0125,3.0474,2.1124,2.3596,1.2542,1.5519,0.896,1.5056,2.5562,2.4101,2.5404,2.4232,2.7977,2.6362,2.98,2.828,3.4229,3.0587,3.5302,3.0619,3.1698,2.9497,2.7893,2.5831,2.7938,2.6818,3.0654,3.0054,3.209,3.1574,3.6268,3.574,3.2571,3.2899,3.0039,3.0691,2.7602,2.8565,2.5165,2.7104,1.4115,1.7143,0.9885,1.5711
EE00,2.9603,2.8059,2.7391,2.5869,2.3572,2.2162,2.4915,2.358,3.6079,3.3763,3.7753,3.5527,3.5211,3.3478,3.5154,3.3735,3.4823,3.462,3.1582,3.3056,3.3513,3.7038,3.0398,3.6519,2.6629,3.5651,1.8446,2.729,1.7799,3.1201,1.2213,2.5883,0.7726,2.0425,0.3925,1.5412,2.8043,2.6564,2.9376,2.769,2.458,2.3346,2.3422,2.2145,3.0824,2.8945,3.8732,3.6041,3.6272,3.4422,3.5079,3.3381,3.5242,3.456,3.1766,3.28,3.3091,3.5755,3.1225,3.6735,2.6983,3.5396,2.141,3.1492,1.6035,2.739,1.3412,2.8131,0.7721,1.9837,0.4621,1.7539,2.7369,2.5724,2.9505,2.7987,2.7033,2.554,2.3431,2.2185,2.5872,2.461,3.702,3.3771,3.8498,3.5435,3.5434,3.3389,3.5044,3.3543,3.4241,3.4153,3.0522,3.2353,3.1665,3.6015,2.8186,3.5601,2.3794,3.4525,1.5564,2.5582,1.3689,2.7925,0.8333,2.1031,0.5627,1.9802,2.7675,2.593,2.8043,2.6723,2.8901,2.7303,2.4243,2.3103,2.4349,2.3097,3.215,2.9316,4.0157,3.6046,3.712,3.4433,3.5354,3.3171,3.4937,3.4094,3.0943,3.2127,3.1304,3.4646,2.889,3.5628,2.4162,3.4159,1.7922,2.9267,1.2346,2.425,0.9167,2.2817,0.5852,2.0377,2.6059,2.4928,2.8111,2.6574,2.9824,2.8441,2.7036,2.5769,2.39,2.3305,2.6832,2.5424,3.8429,3.5264,4.0045,3.6954,3.6095,3.3988,3.4813,3.3556,3.3391,3.3795,2.9025,3.1752,2.919,3.51,2.4775,3.4107,1.9363,3.15,1.1759,2.2188,0.9026,2.2008,0.628,2.1393
EFTA,2.8404,2.6841,2.7392,2.6103,2.8109,2.6743,3.0318,2.8702,3.2749,3.1477,3.3484,3.2556,3.4742,3.3629,3.4808,3.3854,3.8281,3.7273,3.9822,3.8384,3.5927,3.4789,3.161,3.107,2.8223,2.8423,2.5456,2.6537,1.7823,2.0204,1.314,1.665,0.9422,1.4102,0.7286,1.5666,2.8012,2.6556,2.7822,2.6346,2.7237,2.5977,2.9452,2.7886,3.2269,3.0887,3.4212,3.3348,3.5309,3.4008,3.4436,3.3319,3.675,3.555,3.9134,3.7814,3.7071,3.584,3.2436,3.1655,2.7856,2.8127,2.58,2.6835,1.9491,2.1586,1.3546,1.6774,0.9523,1.3786,0.757,1.5778,2.7431,2.5963,2.8146,2.6624,2.7075,2.5776,2.8348,2.6526,3.1265,2.9377,3.5011,3.3786,3.5324,3.415,3.5141,3.3882,3.4453,3.3443,3.717,3.6173,3.7922,3.6696,3.3527,3.2727,2.866,2.8757,2.4893,2.5919,2.2124,2.3943,1.4761,1.7649,0.9791,1.3491,0.812,1.5956,2.6845,2.539,2.7685,2.6276,2.7602,2.6112,2.7377,2.5844,3.047,2.8537,3.442,3.3026,3.59,3.478,3.5506,3.4192,3.3961,3.2971,3.5693,3.4715,3.7387,3.6346,3.4754,3.3902,2.9542,2.9418,2.4658,2.5774,2.2597,2.4358,1.6348,1.9028,1.0275,1.3736,0.8518,1.6058,2.5706,2.4341,2.7203,2.5766,2.7964,2.644,2.7224,2.5693,2.9118,2.7266,3.3284,3.1674,3.6795,3.5431,3.5777,3.4551,3.4789,3.3742,3.3685,3.2905,3.5739,3.502,3.5776,3.4891,3.0687,3.0561,2.5418,2.6452,2.1917,2.3664,1.8634,2.1166,1.1306,1.4578,0.8921,1.5916
EL30,2.5018,2.3825,2.3886,2.2711,2.2812,2.1757,2.3402,2.2722,2.8747,2.7836,3.3344,3.2219,4.1479,3.9843,4.0926,4.0825,3.95,4.1498,3.5848,3.9138,3.2563,3.7695,2.9552,3.3985,2.6997,3.072,2.3651,2.7683,1.813,2.2585,1.6554,2.2502,1.1567,1.7763,0.7058,1.3661,2.3326,2.2077,2.475,2.3678,2.293,2.1991,2.2751,2.2228,2.6484,2.623,2.9888,3.016,3.8032,3.7376,4.1071,4.1229,3.9301,4.1123,3.7487,4.1133,3.2724,3.7955,3.0495,3.6002,2.732,3.1547,2.5346,3.0003,1.813,2.2116,1.6876,2.283,1.2553,1.8854,0.8083,1.5919,2.1951,2.0764,2.4671,2.3535,2.3913,2.2836,2.3112,2.2025,2.5138,2.4469,2.8631,2.8447,3.219,3.2388,3.989,3.9924,4.0143,4.1269,3.8531,4.1354,3.5098,3.9094,3.123,3.6941,2.8197,3.3357,2.5021,2.9561,2.1812,2.6911,1.5624,2.0583,1.3141,1.9271,1.016,1.8814,2.0989,1.9818,2.3267,2.214,2.5122,2.377,2.4369,2.251,2.5397,2.3738,2.8389,2.7263,3.0456,3.0014,3.7862,3.7582,4.0597,4.1338,3.8707,4.0506,3.7058,4.0463,3.1717,3.6658,2.9103,3.4723,2.539,3.0269,2.3037,2.8481,1.5333,1.9927,1.3065,1.9081,1.1414,2.0448,1.9873,1.8927,2.2148,2.0963,2.5141,2.3876,2.5417,2.3861,2.4528,2.3596,2.6308,2.5864,2.9425,2.8445,3.3096,3.3,4.0024,4.028,4.0067,4.1508,3.8378,4.0926,3.4786,3.8588,2.9989,3.5966,2.6435,3.2286,2.2557,2.7953,1.8727,2.4842,1.1824,1.6988,1.216,2.1249
EL41,2.4901,2.3217,2.3621,2.2781,2.3319,2.334,2.2756,2.2167,3.3983,2.4967,3.7413,2.9401,3.5601,3.4674,3.4899,3.3686,3.4848,3.5032,3.3036,3.385,3.2283,3.2493,2.9406,2.9258,2.8956,2.9892,2.8244,3.1049,2.1312,2.4517,2.1425,2.8275,1.7785,2.5116,1.1677,2.0821,2.2452,2.0327,2.4042,2.3371,2.2409,2.2684,2.1564,2.1854,2.9164,2.2985,3.622,2.7673,3.3868,3.3048,3.4391,3.4539,3.41,3.5173,3.4312,3.5717,3.2425,3.3651,3.1648,3.2076,2.8857,2.9423,3.1251,3.4211,2.1447,2.4497,2.1231,2.7224,1.8504,2.5575,1.3694,2.4391,2.2522,2.0685,2.5205,2.3742,2.3093,2.2372,2.507,2.2636,2.7053,2.2138,3.3119,2.6285,3.4183,3.0249,3.4899,3.532,3.465,3.4017,3.4287,3.5631,3.2678,3.4474,3.2076,3.3088,2.9269,3.0042,2.8153,3.0026,2.685,3.0945,1.9009,2.3321,1.6866,2.3809,1.603,2.6207,2.3708,2.2022,2.5524,2.3848,2.5679,2.434,2.95,2.3295,3.0182,2.2609,3.0589,2.5111,3.2724,2.8739,3.5804,3.3759,3.5988,3.354,3.348,3.3754,3.3674,3.4545,3.0938,3.2012,2.9913,3.0619,2.6699,2.7938,2.7564,3.1719,1.8305,2.1793,1.5723,2.1708,1.6046,2.6609,2.0394,1.8788,2.3617,2.1239,2.5476,2.4055,3.0198,2.2052,3.8616,2.1671,3.062,2.1012,2.6784,2.508,3.1732,3.096,3.685,3.4955,3.5475,3.3761,3.4667,3.5516,3.2767,3.4445,3.1377,3.2453,2.8679,2.9822,2.5728,2.8916,2.4081,2.9199,1.4895,1.9586,1.6919,2.7618
EL42,2.8402,2.8115,2.8719,2.9036,2.7656,2.8251,2.6195,2.576,2.768,2.589,3.7282,3.4137,4.2529,4.089,4.0301,4.0893,3.8876,3.9712,3.4306,3.5058,3.2265,3.2658,2.8948,2.8996,2.8864,2.8969,2.4565,2.4677,1.7897,1.8111,1.5096,1.6684,1.09,1.3511,0.694,1.1232,2.6382,2.5133,2.9035,2.9458,2.7348,2.7363,2.619,2.5529,2.5864,2.4579,3.3312,3.2236,4.1201,3.9367,4.0473,4.0811,3.9328,3.9785,3.5596,3.7296,3.1926,3.2974,3.0406,3.057,2.8021,2.817,2.7418,2.796,1.8441,1.8913,1.5581,1.6811,1.1596,1.4018,0.7816,1.3095,2.617,2.4041,2.8535,2.7815,2.7951,2.7541,2.5406,2.409,2.6048,2.4014,3.0174,3.028,3.6571,3.5103,4.0375,4.0402,3.9843,3.9821,3.8274,3.8465,3.2856,3.413,3.0736,3.1868,2.7857,2.7948,2.7501,2.7541,2.2731,2.3698,1.551,1.6951,1.1645,1.4038,0.9243,1.4829,2.6392,2.3892,2.7184,2.5849,2.8545,2.7778,2.6694,2.4254,2.6749,2.3602,2.8856,2.8204,3.3347,3.3214,3.9776,3.9145,4.0576,3.9595,3.8831,3.8209,3.4987,3.6086,3.0333,3.1496,2.8585,2.9047,2.6634,2.6549,2.4985,2.5731,1.5875,1.7391,1.2034,1.4033,1.0213,1.5331,2.4979,2.3509,2.637,2.4268,2.8012,2.7105,2.8303,2.4336,2.8909,2.153,2.8554,2.4186,2.898,3.0561,3.4678,3.5018,4.0217,3.9944,3.984,3.8936,3.7983,3.7711,3.2393,3.3305,2.9329,3.0968,2.6643,2.7087,2.5135,2.5754,2.0206,2.191,1.2177,1.4435,1.1368,1.5363
EL43,2.9216,2.8346,2.828,2.7174,2.7994,2.662,2.7851,2.613,3.1447,2.9491,3.2224,3.2867,3.8844,3.9296,3.9084,3.8647,3.9199,3.8097,3.4027,3.4491,3.0924,3.1632,2.6929,2.81,2.6005,2.6681,2.3194,2.3958,1.895,2.1429,1.7236,2.1453,1.2877,1.7394,0.863,1.5282,2.7529,2.5939,2.9232,2.8474,2.8081,2.65,2.7683,2.6184,2.9961,2.7594,2.9807,3.0727,3.6399,3.7364,3.8868,3.9242,3.8516,3.7848,3.6536,3.6603,3.0759,3.2271,2.8579,2.973,2.5585,2.6488,2.4894,2.5735,1.8597,2.0332,1.7228,2.1454,1.3388,1.8086,0.9875,1.7914,2.5721,2.4457,2.9093,2.7844,2.8495,2.7134,2.8295,2.6173,2.8474,2.5975,2.874,2.8517,3.1239,3.3021,3.7997,3.8805,3.8375,3.8423,3.7579,3.7537,3.3244,3.4479,2.9976,3.1204,2.6423,2.7713,2.4664,2.5635,2.1578,2.3112,1.6138,1.9553,1.3786,1.8484,1.1735,2.038,2.5389,2.4081,2.7226,2.5647,2.9464,2.8249,2.8734,2.6363,2.8889,2.6087,2.8174,2.6932,2.9287,3.0553,3.6029,3.6976,3.8606,3.8604,3.7368,3.748,3.5567,3.649,3.0168,3.1767,2.798,2.9338,2.456,2.5698,2.2988,2.4451,1.5932,1.8604,1.3547,1.8309,1.297,2.149,2.5053,2.3275,2.5985,2.4616,2.9209,2.7777,2.8302,2.7105,2.7611,2.5347,2.6989,2.5019,2.8608,2.819,3.2235,3.3209,3.8332,3.8462,3.8564,3.8498,3.6712,3.7498,3.3022,3.4658,2.9553,3.0869,2.54,2.7378,2.2705,2.4378,1.9131,2.1606,1.2595,1.6604,1.3869,2.1638
EL51,2.5764,2.3969,2.6011,2.41,2.6253,2.4286,2.7414,2.5442,3.1978,2.6906,3.2955,2.8581,3.5358,3.3913,3.4459,3.4038,3.4512,3.4673,3.355,3.5147,3.2361,3.3505,3.0158,3.1064,2.7663,2.9789,2.4568,2.8401,2.3594,2.8881,2.2715,3.0328,1.567,2.2168,0.7002,1.2826,2.3622,2.1983,2.6772,2.4923,2.6279,2.4374,2.6571,2.5089,3.0115,2.5858,3.081,2.638,3.3688,3.2623,3.5037,3.4312,3.3977,3.4415,3.4875,3.6194,3.2387,3.4273,3.1481,3.2584,2.8449,3.0407,2.6343,3.0071,2.1254,2.5768,2.2624,3.0849,1.6631,2.379,0.8824,1.6368,2.1762,2.0424,2.6035,2.4265,2.6757,2.4824,2.6857,2.5073,2.7757,2.4562,2.77,2.4534,3.0213,2.8932,3.4911,3.44,3.488,3.5049,3.4631,3.5061,3.4113,3.6258,3.2555,3.4498,3.0367,3.2225,2.6989,2.9735,2.3052,2.7933,2.0667,2.702,1.7422,2.5557,1.1701,2.128,2.1012,1.964,2.3963,2.2495,2.7489,2.5554,2.7561,2.568,2.7591,2.4529,2.6272,2.3474,2.7594,2.6643,3.3686,3.3337,3.5608,3.5168,3.4747,3.4979,3.5637,3.6995,3.2984,3.5213,3.1696,3.3886,2.8514,3.092,2.4846,2.9496,1.8313,2.3693,1.7626,2.6086,1.3622,2.3452,1.9325,1.7951,2.2535,2.1241,2.6506,2.4776,3.0026,2.6669,3.3343,2.5946,2.7044,2.2467,2.4853,2.3835,2.9948,2.9733,3.5654,3.5245,3.5737,3.5749,3.5225,3.5422,3.478,3.7211,3.2613,3.552,3.0023,3.2631,2.4996,2.8586,2.0284,2.5855,1.5476,2.2256,1.5057,2.5483
EL52,2.5231,2.4393,2.5453,2.434,2.5583,2.4715,2.6435,2.6362,2.8303,2.9204,2.8619,2.8997,3.557,3.5453,3.6628,3.6967,3.7425,3.871,3.6138,3.7707,3.2377,3.5042,2.9672,3.2451,2.6573,2.9597,2.4192,2.809,2.3071,2.7457,2.1106,2.6932,1.3851,1.9619,0.6276,1.1457,2.3114,2.2163,2.6398,2.5306,2.5507,2.4472,2.6295,2.6214,2.7059,2.7935,2.6363,2.7418,3.2689,3.3025,3.6389,3.6898,3.6869,3.7847,3.7843,3.9811,3.3164,3.55,3.0995,3.4183,2.7638,3.0619,2.4847,2.9188,2.1409,2.5694,2.1453,2.7748,1.4816,2.0992,0.7849,1.429,2.1166,2.009,2.5834,2.4828,2.6235,2.4952,2.6388,2.5653,2.69,2.7401,2.5708,2.6258,2.7557,2.8564,3.5144,3.5699,3.6993,3.7738,3.7278,3.8883,3.6328,3.8291,3.2169,3.5208,2.9183,3.2728,2.5396,2.9141,2.2352,2.7287,1.9691,2.5517,1.6086,2.274,1.0341,1.8276,2.0179,1.9275,2.402,2.2922,2.7327,2.5912,2.7024,2.5444,2.7556,2.73,2.6162,2.5652,2.6224,2.6886,3.2949,3.3468,3.6755,3.735,3.6998,3.7917,3.7986,4.0023,3.3089,3.5395,3.0377,3.4176,2.6764,3.0397,2.2924,2.7985,1.8096,2.3465,1.6287,2.3128,1.2068,2.0521,1.8774,1.8024,2.232,2.1155,2.6853,2.5727,2.7489,2.6201,2.6433,2.6376,2.6486,2.5647,2.6005,2.5737,2.8808,2.9576,3.5934,3.6505,3.7842,3.8696,3.766,3.9347,3.6764,3.8986,3.1784,3.5532,2.8259,3.2779,2.3405,2.809,1.9354,2.5436,1.4716,2.114,1.3682,2.2479
EL53,2.3503,2.2043,2.4214,2.3596,2.6595,2.5263,2.8669,2.6063,2.6862,2.4192,2.7723,2.7159,3.1657,3.2096,3.4255,3.3359,3.729,3.6915,3.8086,3.7618,3.694,3.5744,3.4162,3.1721,2.7501,2.6919,2.3707,2.4778,2.3607,2.728,2.4928,3.0943,1.7777,2.3457,0.8917,1.4465,2.2041,2.0314,2.4569,2.3531,2.5818,2.4631,2.8499,2.5538,2.6944,2.3469,2.5017,2.4765,3.0418,3.0794,3.2874,3.2793,3.6013,3.589,3.9281,3.9113,3.7117,3.6195,3.5777,3.429,3.0495,2.8994,2.4554,2.5567,2.2383,2.5057,2.3818,2.9406,1.9025,2.5709,1.1026,1.8278,1.9636,1.8724,2.4009,2.2804,2.5184,2.4129,2.7429,2.4685,2.7463,2.3157,2.3244,2.2177,2.6813,2.6513,3.2388,3.297,3.4854,3.4145,3.7692,3.7564,3.8833,3.8589,3.7193,3.6904,3.4786,3.3086,2.7279,2.7117,2.268,2.4745,2.1322,2.604,2.0128,2.7031,1.4568,2.4118,1.8547,1.7846,2.2597,2.1114,2.5478,2.4141,2.6861,2.4788,2.7125,2.2922,2.3723,2.1129,2.4761,2.3949,3.1079,3.1665,3.3803,3.3615,3.6615,3.6328,4.0374,3.9979,3.7661,3.7619,3.6861,3.5615,3.0945,2.9807,2.3853,2.5466,2.0244,2.4102,1.9214,2.5826,1.6949,2.7393,1.7381,1.5792,2.0644,1.9695,2.4923,2.3802,2.636,2.4927,2.5836,2.3126,2.4062,2.0744,2.3606,2.1212,2.8198,2.7549,3.4078,3.4238,3.638,3.5307,3.9018,3.8746,3.9878,4.0439,3.8341,3.8906,3.5547,3.4446,2.6736,2.7297,2.0632,2.3902,1.7073,2.2821,1.9255,2.9102
EL54,2.3234,2.1394,2.3381,2.1003,2.3211,2.1809,2.4381,2.5448,2.6723,3.0983,2.6697,2.6171,3.3279,3.2291,3.4064,3.3382,3.5198,3.5045,3.2752,3.1835,3.441,3.2035,3.3255,3.2388,3.1859,3.3058,2.9557,2.9375,2.7188,2.9178,2.3446,3.0277,1.7008,2.3672,1.1056,1.9957,2.1311,2.0404,2.4393,2.1934,2.3057,2.147,2.4276,2.4758,2.501,2.8726,2.4099,2.4339,3.1526,3.0978,3.3638,3.2865,3.494,3.4629,3.4578,3.4719,3.3191,3.1619,3.4731,3.3227,3.267,3.3326,3.1314,3.2365,2.5917,2.7094,2.4096,3.0179,1.7906,2.5749,1.2755,2.221,1.9623,1.8668,2.3814,2.2255,2.4322,2.2007,2.4166,2.4111,2.397,2.563,2.2941,2.3685,2.6598,2.6712,3.354,3.2517,3.4676,3.4358,3.528,3.4986,3.3408,3.3215,3.5136,3.3485,3.4376,3.4358,3.2523,3.339,2.7998,2.9518,2.3367,2.7824,1.8643,2.673,1.5571,2.6601,1.8983,1.8118,2.2366,2.1514,2.5465,2.2932,2.4745,2.3874,2.4797,2.5326,2.299,2.2131,2.4606,2.4365,3.2273,3.1257,3.4488,3.3886,3.5112,3.4309,3.5183,3.5412,3.3809,3.2817,3.5638,3.4841,3.3605,3.3735,2.9941,3.2156,2.2101,2.5576,1.8709,2.6472,1.7291,2.9178,1.7297,1.7294,2.1143,2.0041,2.5146,2.3297,2.6484,2.514,2.4393,2.5806,2.2766,2.0879,2.3322,2.2063,2.849,2.7643,3.4685,3.3413,3.5605,3.5121,3.6045,3.5059,3.385,3.4393,3.5627,3.4855,3.5021,3.5203,3.119,3.2883,2.5071,2.8255,1.8132,2.4176,1.9127,3.1084
EL61,2.5012,2.3813,2.5116,2.3926,2.4947,2.4151,2.6334,2.4978,2.7385,2.5332,2.7617,2.7203,3.3635,3.3576,3.5246,3.4718,3.6593,3.6103,3.4338,3.4768,3.315,3.3803,3.184,3.1965,2.9718,3.0094,2.7954,3.0109,2.518,2.969,2.2686,2.9147,1.5545,2.0715,0.8613,1.4999,2.3059,2.1721,2.6151,2.4972,2.5143,2.4195,2.5714,2.4348,2.6508,2.429,2.5626,2.5728,3.1481,3.1482,3.4944,3.4933,3.6211,3.5537,3.6301,3.6637,3.2852,3.3775,3.2786,3.378,3.0344,3.0299,2.892,3.0868,2.3985,2.7959,2.3064,2.9731,1.6971,2.2525,0.9928,1.723,2.1016,1.9625,2.5779,2.4542,2.607,2.4942,2.5506,2.4221,2.541,2.3237,2.4993,2.3991,2.7265,2.7425,3.3952,3.4441,3.6023,3.5486,3.6746,3.6466,3.4666,3.5546,3.337,3.4576,3.1879,3.2523,2.8487,2.9941,2.6188,2.9508,2.2055,2.8058,1.8119,2.4916,1.2627,2.0406,2.037,1.9031,2.3761,2.2504,2.7079,2.5839,2.6229,2.4698,2.5274,2.3177,2.4742,2.2898,2.5446,2.5496,3.1997,3.2119,3.6019,3.5684,3.6703,3.5928,3.6643,3.7299,3.3229,3.448,3.287,3.4158,2.9695,3.0646,2.7007,3.0148,2.0682,2.614,1.8244,2.5366,1.5036,2.336,1.946,1.7872,2.2255,2.0908,2.6874,2.561,2.7055,2.5122,2.4627,2.3436,2.4245,2.2179,2.4668,2.3044,2.8791,2.8468,3.5395,3.5544,3.7579,3.663,3.7535,3.7388,3.5417,3.6695,3.3663,3.5368,3.1527,3.302,2.6572,2.9214,2.311,2.7873,1.7102,2.3874,1.6378,2.5504
