Data;Ora;Luogo;Feriti;Tipo;Latitudine;Longitudine
04/05/2023;11:45;VIALE DEL FANTE altezza del civico 68;1;F;38,159364;13,335551
04/05/2023;12:05;VIA DELLE CROCI altezza del civico 31;0;C;38,131009;13,353121
04/05/2023;13:00;VIA VICARI intersezione VIALE CALTAGIRONE;0;C;38,130037;13,302478
04/05/2023;15:15;VIA DE VIGILIA TOMMASO intersezione con VIA MAJALI GIULIANO;0;C;38,109222;13,359594
04/05/2023;18:30;VIA DELL'ORSA MINORE intersezione LARGO VAIANA GIUSEPPE S.;1;F;38,092318;13,365475
04/05/2023;21:10;FONDO CHIUSA GRANDE intersezione con VIA LABISO LUIGI FILIPPO;0;C;38,152042;13,31203
05/05/2023;05:10;VIALE REGIONE SICILIANA S.E. a mt. 4851;0;C;38,086165;13,35101
05/05/2023;08:15;VIALE REGIONE SICILIANA N.O. altezza del civico 967;3;F;38,112056;13,329928
05/05/2023;08:20;VIA NOTARBARTOLO EMANUELE pressi incrocio;0;C;38,131108;13,339597
05/05/2023;12:20;VIA MANDERINO altezza (inters.) VIA TERENZIO PUBLIO;1;F;38,198158;13,277798
05/05/2023;12:45;VIA PERPIGNANO s.n.c.;1;F;38,119375;13,328976
05/05/2023;15:00;FORO UMBERTO I pressi PORTA FELICE;0;C;38,119726;13,371415
05/05/2023;16:25;VIALE AMEDEO D'AOSTA altezza (inters.) CORSO DEI MILLE;0;C;38,100533;13,383707
05/05/2023;17:10;VIALE PRINCIPE DI SCALEA altezza 31;1;F;38,198624;13,328293
05/05/2023;20:30;VIA ROMA altezza del civico 51;1;F;38,112727;13,365532
05/05/2023;22:32;VIA PARLATORE FILIPPO altezza del civico 28;2;F;38,124576;13,343746
06/05/2023;04:00;VIA PIANO DELL'UCCIARDONE altezza (spec.) Autorit? Portua;0;C;38,132075;13,359994
06/05/2023;09:30;VIA LA MALFA UGO altezza del civico 8;1;F;38,156703;13,318597
06/05/2023;10:45;PIAZZA ORLANDO VITTORIO EMANUELE altezza del civico 1;1;F;38,119956;13,351554
06/05/2023;11:40;CORSO FINOCCHIARO APRILE CAMILLO altezza civ 69;1;F;38,118819;13,349183
06/05/2023;12:45;VIA SARULLO LUIGI altezza CASA DEL SOLE;2;F;38,121926;13,304865
06/05/2023;17:00;VIALE DE GASPERI ALCIDE altezza (inters.) VIA TRINACRIA;2;F;38,150846;13,337587
06/05/2023;19:30;VIA SAURO NAZARIO altezza (inters.) VIA GUALTERIO GIORGIO;1;F;38,123941;13,331358
07/05/2023;01:50;CORSO DEI MILLE altezza del civico 435;0;C;38,10236;13,380132
07/05/2023;02:00;VIA CAMPOLO GIOVANNI intersezione VIA PACINOTTI ANTONIO;0;C;38,128744;13,335468
07/05/2023;03:30;ROTONDA BRASILE in prossimit? di rampa V LAZIO;2;F;38,139345;13,331525
07/05/2023;06:10;PIAZZA LEONI di fronte al civico Civ 53;0;C;38,146252;13,344536
07/05/2023;07:20;VIALE MARCHESE DI VILLABIANCA altezza (inters.) LARGO PRIMAVERA;5;F;38,136096;13,35128
07/05/2023;14:10;VIA CUSMANO GIACOMO intersezione con VIA MARCONI GUGLIELMO;0;C;38,124748;13,347952
07/05/2023;17:00;VIALE DEL FANTE altezza del civico 50;3;F;38,148103;13,343331
07/05/2023;19:40;VIA ROMA altezza (inters.) VIA FIUME;1;F;38,112545;13,365602
08/05/2023;00:15;VIALE REGIONE SICILIANA N.O. altezza (spec.) belgio;2;F;38,145455;13,329333
08/05/2023;07:50;VIA PANZERA FRANCESCO altezza del civico 55;1;F;38,09525;13,386277
08/05/2023;08:40;VIALE DELLE ALPI intersezione con VIA AQUILEIA;1;F;38,14418;13,332239
08/05/2023;10:30;STRADA PROV. PALERMO-MONREALE altezza SS 186 KM 4,7;1;F;38,073246;13,277042
08/05/2023;13:00;VIA PARUTA FILIPPO altezza del civico 10;0;C;38,096751;13,318761
08/05/2023;14:35;PIAZZA STURZO LUIGI altezza del civico 15;1;F;38,126176;13,358056
08/05/2023;16:30;VIA ROCCAZZO di fronte al civico 36/a;1;F;38,124772;13,311745
09/05/2023;11:00;VIA SCIUTI GIUSEPPE altezza (inters.) VIA RESTIVO EMPEDOCLE;0;C;38,141925;13,337361
09/05/2023;12:20;VIALE LAZIO altezza del civico 19;1;F;38,143142;13,340922
09/05/2023;18:20;VIALE REGIONE SICILIANA S.E. altezza ponte Bonagia;0;C;38,087543;13,360823
10/05/2023;07:35;VIA BASILE ERNESTO altezza del civico 108;2;F;38,104928;13,351157
10/05/2023;07:40;VIA ROMA intersezione VIA SPINUZZA SALVATORE;0;C;38,12166;13,360982
10/05/2023;09:10;VIA BRUNELLESCHI FILIPPO altezza del civico 2;1;F;38,135349;13,313601
10/05/2023;12:20;VIA PATTI altezza del civico 117;0;C;38,177429;13,314247
10/05/2023;14:30;VIA SALEMI FRANCESCO GEN. intersezione con VIA COMELLA CLEMENTE;1;F;38,111393;13,333251
10/05/2023;18:45;VIA VILLAGRAZIA altezza del civico 50/e;1;F;38,095026;13,362879
11/05/2023;07:00;VIA DANTE intersezione con PIAZZA STAZIONE LOLLI;1;F;38,122892;13,347017
11/05/2023;08:20;VIA CRISPI FRANCESCO altezza (spec.) AMARI EMERICO;0;C;38,126955;13,362251
11/05/2023;09:30;VIALE REGIONE SICILIANA N.O. pressi VIA MONTANELLI;1;F;38,109039;13,329659
11/05/2023;09:40;VIALE REGIONE SICILIANA S.E. altezza (spec.) SVINCOLO ALTOF;1;F;38,094499;13,337674
11/05/2023;12:20;VIA SAVONAROLA GIROLAMO intersezione con VIA DI BLASI E. GIOVANNI;1;F;38,123281;13,320791
11/05/2023;17:15;VIA CAVOUR CAMILLO altezza del civico 155;0;C;38,121379;13,358345
11/05/2023;17:15;PIAZZA INDIPENDENZA altezza piazza PINTA;0;C;38,11;13,353213
11/05/2023;17:45;VIALE RIZZOTTO PLACIDO altezza del civico 6;1;F;38,086605;13,366125
11/05/2023;19:00;VIALE DE GASPERI ALCIDE intersezione VIA NEBRODI(DEI);2;F;38,14807;13,330385
11/05/2023;19:30;VIALE REGIONE SICILIANA S.E. a mt. 100;0;C;38,102221;13,329423
12/05/2023;07:00;VIA TASCA LANZA nr. 98/c;1;F;38,112528;13,329269
12/05/2023;08:20;VIA BASILE ERNESTO di fronte al civico 214;1;F;38,096692;13,344623
12/05/2023;08:30;VIA DELLA LIBERTA' di fronte al civico 74;4;R;38,138159;13,346874
12/05/2023;09:30;PIAZZA GIULIO CESARE di fronte al civico 22;1;F;38,110176;13,367636
12/05/2023;09:45;VIA PETRELLA ENRICO intersezione con VIA VILLA FLORIO;1;F;38,120555;13,345875
12/05/2023;11:10;VIA BERNABEI ERCOLE nr. 2;1;F;38,128357;13,340604
12/05/2023;12:15;PIAZZA DELLA PACE intersezione VIA ARCHIMEDE;0;C;38,130745;13,359763
12/05/2023;12:30;VIA MONTI IBLEI altezza (spec.) de gasperi;1;F;38,147607;13,329236
12/05/2023;13:50;VIA RESTIVO EMPEDOCLE intersezione VIA DELLE MADONIE;0;C;38,147698;13,333815
12/05/2023;14:40;VIA SICCHERIA QUATTRO CAMERE intersezione VIA AGOSTINO ANTONINO;1;F;38,112249;13,337075
12/05/2023;17:30;FORO UMBERTO I altezza del civico 29;1;F;38,116078;13,374826
12/05/2023;20:50;VIA IMERA intersezione VIA LASCARIS COSTANTINO;1;F;38,117046;13,348826
13/05/2023;05:30;CORSO TUKORY nr. 12;0;C;38,10982;13,363506
13/05/2023;08:45;VIALE REGIONE SICILIANA N.O. intersezione VIA MONTE ROSA;1;F;38,170006;13,300163
13/05/2023;12:00;VIA S.LORENZO altezza del civico 130;0;C;38,160868;13,326902
13/05/2023;13:05;VIA ALTOFONTE intersezione VIA VILLANI GIOVANNI;2;F;38,092727;13,334317
13/05/2023;13:45;PIAZZA DELLE CLINICHE in prossimit? di 2;1;F;38,106828;13,35985
13/05/2023;16:00;CORSO CALATAFIMI altezza del civico 69;2;F;38,111262;13,350483
13/05/2023;17:20;VIA LA LOGGIA GAETANO intersezione con VIA PIAZZA VITO CESARE;1;F;38,106931;13,332067
13/05/2023;20:45;VIA VIRGILIO intersezione con VIA ORAZIO;0;C;38,200415;13,27827
14/05/2023;02:10;VIA LA FARINA GIUSEPPE intersezione VIA PRINCIPE DI VILLAFRANCA;1;F;38,128967;13,349659
14/05/2023;05:10;PIAZZA SCAFFA altezza (spec.) PALO M 278;1;F;38,103818;13,377448
14/05/2023;05:26;ROTONDA BRASILE altezza V.MICHELANGELO;0;C;38,139844;13,330536
14/05/2023;09:30;PIAZZA SCAFFA altezza (inters.) VIA BRANCACCIO;1;F;38,103331;13,377679
14/05/2023;10:45;VIA DEGLI EMIRI intersezione VIA SCOTO MICHELE;1;F;38,115434;13,333434
14/05/2023;11:30;VIA BELMONTE altezza del civico 8 b;2;F;38,145184;13,367872
14/05/2023;12:05;STRADALE BELLOLAMPO KM.5351 km 1;1;F;38,139752;13,272701
14/05/2023;12:40;VIALE LAZIO intersezione VIALE DELLE ALPI;3;F;38,141216;13,335202
14/05/2023;12:50;VIA BASILE ERNESTO di fronte al civico 28;1;F;38,107112;13,353943
14/05/2023;14:40;VIA DELLA LIBERTA' altezza del civico 207;1;F;38,145061;13,342472
14/05/2023;23:30;VIA WAGNER RICCARDO intersezione con VIA GRAVINA AMMIRAGLIO;2;F;38,124796;13,358048
15/05/2023;00:50;VIA BASILE ERNESTO pressi FERMATA RAITI;0;C;38,096725;13,344677
15/05/2023;04:50;VIA GRAVINA BENEDETTO intersezione con VIA LA MASA GIUSEPPE;1;F;38,126109;13,361305
15/05/2023;07:30;VIALE STRASBURGO altezza del civico 163;1;R;38,153773;13,329472
15/05/2023;11:30;VIA ROCCAZZO intersezione VIA CARTAGINE;0;C;38,124159;13,310959
15/05/2023;12:20;VIALE LEONARDO DA VINCI intersezione PIAZZA EINSTEIN ALBERT;0;C;38,12859;13,329037
15/05/2023;14:30;VIA PIANO DELL'UCCIARDONE intersezione PIAZZA CAPONNETTO ANTONINO;1;F;38,134603;13,358097
15/05/2023;15:00;VIA PACINOTTI ANTONIO altezza del civico 21;0;C;38,129475;13,335021
15/05/2023;16:30;FORO UMBERTO I intersezione PIAZZA TUMMINELLO VINCENZO;0;C;38,112774;13,378031
16/05/2023;06:35;VIA MESSINA MARINE intersezione con VIA SAETTA ANTONINO;1;F;38,107806;13,381688
16/05/2023;06:50;VIA CONTE FEDERICO intersezione con VIA DI STEFANO GIOVANNI;2;F;38,081946;13,40369
16/05/2023;09:20;VIALE GALATEA intersezione con VIALE DEL CICLOPE;1;F;38,20116;13,323918
16/05/2023;11:10;PIAZZA CAPONNETTO ANTONINO s.n.c.;0;C;38,13475;13,358041
16/05/2023;11:10;PIAZZA GIULIO CESARE intersezione VIA MAUROLICO FRANCESCO;0;C;38,110016;13,365658
16/05/2023;13:30;VIALE MICHELANGELO altezza del civico 2200;1;F;38,132181;13,307309
16/05/2023;14:00;VIA PECORAINO FILIPPO altezza (inters.) VIA CIRINCIONE GIUSEPPE;2;F;38,09701;13,391912
16/05/2023;17:30;VIA SAMPOLO altezza del civico 119/c;1;F;38,142612;13,348994
16/05/2023;19:00;VIALE REGIONE SICILIANA intersezione VIALE LEONARDO DA VINCI;1;F;38,128486;13,329135
16/05/2023;19:05;VIALE CAMPANIA intersezione VIALE EMILIA;0;C;38,146268;13,337763
17/05/2023;07:40;VIA VANVITELLI LUIGI altezza del civico 36;1;F;38,143103;13,315577
17/05/2023;08:15;VIA LIGURIA intersezione con VIA TOSCANA;1;F;38,144257;13,337054
17/05/2023;08:50;PIAZZA EINSTEIN ALBERT s.n.c.;0;C;38,128768;13,328937
17/05/2023;15:10;VIALE DUCA DEGLI ABRUZZI altezza 1;1;M;38,166116;13,330338
17/05/2023;16:30;VIA CATALANI ALFREDO intersezione VIA LULLI GIOVAN BATTISTA;0;C;38,129304;13,338588
17/05/2023;16:50;VIALE MARCHESE DI VILLABIANCA intersezione con VIA GARGALLO TOMMASO;2;F;38,138782;13,349415
17/05/2023;17:00;VIALE GALILEO GALILEI intersezione con VIA BORREMANS GUGLIELMO;1;F;38,132574;13,334066
17/05/2023;17:45;VIALE CROCE ROSSA altezza del civico 4;1;F;38,146226;13,341664
18/05/2023;08:00;VIALE MICHELANGELO altezza del civico 1752;1;F;38,133823;13,311112
18/05/2023;08:05;ROTONDA BRASILE in direzione di sv. Michelanang VIALE MICHELANGELO;0;C;38,139793;13,330467
18/05/2023;14:40;VIA TIEPOLO GIOVAN BATTISTA altezza del civico 24;0;C;38,135295;13,32299
18/05/2023;16:05;VIALE DELLA RESURREZIONE intersezione con VIA DE STEFANO ANTONINO;0;C;38,17052;13,327032
18/05/2023;16:15;VIA TERRASANTA altezza del civico 74;0;C;38,130118;13,344696
18/05/2023;21:10;VIA DECOLLATI intersezione CORSO DEI MILLE;1;F;38,106676;13,373298
18/05/2023;21:30;VIA SARULLO LUIGI altezza del civico 13;1;R;38,124371;13,302701
19/05/2023;01:50;VIALE REGIONE SICILIANA altezza del civico 3422;0;C;38,12803;13,329937
19/05/2023;10:00;PIAZZA INDIPENDENZA altezza (spec.) palazzo noemann;0;C;38,110654;13,352013
19/05/2023;10:15;VIA BONANNO PIETRO altezza del civico 18;1;F;38,149542;13,361402
19/05/2023;17:05;VIALE LEONARDO DA VINCI altezza VIA ROMANIA;2;F;38,12627;13,304781
19/05/2023;18:00;VIALE MARGHERITA DI SAVOIA intersezione VIA MONTE ERCTA;1;F;38,190201;13,332862
19/05/2023;19:29;FORO UMBERTO I altezza porta felice;1;F;38,119715;13,371389
20/05/2023;02:50;VIA RABIN ISAAC in prossimit? di CASERMA CASCINO;0;C;38,145205;13,357233
20/05/2023;03:40;VIALE DEL FANTE di fronte al civico 66;5;F;38,159333;13,335583
20/05/2023;13:30;VIA NOTARBARTOLO EMANUELE intersezione con VIA LO JACONO FRANCESCO;2;F;38,132643;13,345445
20/05/2023;14:00;VIA NOTARBARTOLO EMANUELE altezza del civico 2;0;C;38,131364;13,340238
20/05/2023;15:30;PIAZZA VITTORIO VENETO intersezione con VIALE CROCE ROSSA;1;F;38,145982;13,341863
20/05/2023;17:30;VIA PALLAVICINO altezza del civico 95;1;F;38,171628;13,327771
21/05/2023;01:36;CORSO DEI MILLE nr. 1656;1;F;38,087697;13,421511
21/05/2023;03:10;VIALE AZOTI NICOLO' intersezione VIALE RIZZOTTO PLACIDO;5;F;38,0873;13,365971
21/05/2023;04:00;VIA DANTE intersezione con VIA SERRADIFALCO;1;F;38,12131;13,340585
21/05/2023;05:05;VIALE LAZIO intersezione VIA DELLA LIBERTA';2;F;38,143858;13,343222
21/05/2023;05:55;VIA RE FEDERICO altezza del civico 123;0;C;38,147347;13,353636
21/05/2023;11:10;VIA INGHAM pressi parch. eurospin;0;C;38,094511;13,393902
21/05/2023;14:20;VIA MESSINA MARINE di fronte al civico 96;0;C;38,106281;13,386217
21/05/2023;14:40;VIA GUADAGNA altezza del civico 12;0;C;38,101587;13,367318
21/05/2023;21:00;VIA ROMA intersezione VIA CAGLIARI;1;F;38,114566;13,364654
21/05/2023;21:20;PIAZZA NASCE' FRANCESCO intersezione VIA CARINI ISIDORO;1;F;38,128028;13,356401
22/05/2023;01:50;CORSO DEI MILLE intersezione VIA CORSELLI RODOLFO GEN.;0;C;38,09647;13,397677
22/05/2023;07:40;VIALE STRASBURGO intersezione VIA ALDISIO SALVATORE;0;C;38,154875;13,328413
22/05/2023;08:00;VIALE REGIONE SICILIANA N.O. di fronte al civico 13;1;F;38,140657;13,33142
22/05/2023;11:30;VIALE LAZIO intersezione con VIA SCIUTI GIUSEPPE;1;F;38,141921;13,337384
22/05/2023;12:20;VIALE STRASBURGO altezza del civico 161;1;F;38,153678;13,329556
22/05/2023;12:45;VIA BASILE ERNESTO di fronte LUSSORIO CAU;2;F;38,094981;13,341304
22/05/2023;14:00;VIA COSTA GAETANO altezza del civico 47;1;F;38,089029;13,335168
22/05/2023;17:35;VIALE PAPA GIOVANNI XXIII intersezione VIA COSTA ANDREA;1;F;38,085537;13,361667
22/05/2023;17:40;VIA CATANIA intersezione VIA CUSMANO GIACOMO;1;F;38,1268;13,346768
22/05/2023;19:35;SVINCOLO DI SALVO ROSARIO intersezione VIALE REGIONE SICILIANA;2;F;38,148448;13,327004
23/05/2023;08:00;VIA CONCERIA di fronte al civico 91;0;C;38,13971;13,327203
23/05/2023;08:25;VIA CIACCIO FRANCESCO PAOLO intersezione con VIA CIRRINCIONE ANDREA;1;F;38,144121;13,349476
23/05/2023;13:15;VIALE AZOTI NICOLO' altezza del civico 21;1;F;38,086133;13,360065
23/05/2023;20:00;VIA CONTESSA ADELASIA altezza 36;0;C;38,116779;13,346636
23/05/2023;21:30;VIALE NICOLETTI ROSARIO angolo VIA MASBEL BERNARDINO;2;F;38,193684;13,28518
23/05/2023;23:50;VIA MARCHESE DI ROCCAFORTE altezza del civico 34;1;F;38,143432;13,34649
24/05/2023;11:10;CORSO TUKORY altezza del civico 19;1;F;38,109955;13,364538
24/05/2023;14:10;VIA MESSINA MARINE intersezione VIA CAPPELLO SALVATORE;1;F;38,106851;13,38305
24/05/2023;14:10;VIA SALINAS ANTONINO altezza del civico 82;0;C;38,129885;13,345721
24/05/2023;15:50;VIALE LEONARDO DA VINCI intersezione VIA UDITORE;0;C;38,128195;13,327336
24/05/2023;17:10;VIA CHINNICI DOMENICO GEN. intersezione VIA MARCELLINI TOMMASO;0;C;38,100906;13,320327
24/05/2023;20:00;VIA MONETA ERNESTO TEODORO altezza del civico 10;1;F;38,085127;13,353927
24/05/2023;22:40;VIA GIACHERY CARLO a mt. 50 viaD.Verdura;2;F;38,135966;13,35874
25/05/2023;01:30;VIA PISACANE CARLO altezza (inters.) VIA MARINUZZI ANTONIO;1;F;38,10905;13,363043
25/05/2023;07:20;VIA PIANO DELL'UCCIARDONE s.n.c.;1;F;38,131471;13,360264
25/05/2023;07:40;VIA SPERONE intersezione con CORTILE BENFRATELLO;1;F;38,099114;13,401432
25/05/2023;08:53;VIA LA MALFA UGO altezza del civico 8;1;F;38,156616;13,318647
25/05/2023;10:40;VIA PERPIGNANO intersezione VIA D'AQUINO RINALDO;2;F;38,119121;13,335173
25/05/2023;13:30;VIA PRINCIPE DI PATERNO' intersezione con VIALE GALILEO GALILEI;2;F;38,136371;13,332581
25/05/2023;14:45;VIA PUGLISI BERTOLINO GIUSEPPE altezza del civico 8;1;F;38,126804;13,357228
25/05/2023;15:30;LARGO CASTELTERMINI intersezione con VIALE CALTAGIRONE;1;F;38,130041;13,302456
25/05/2023;17:30;VIA CAVOUR CAMILLO altezza del civico 16;0;C;38,122068;13,361086
25/05/2023;18:00;VIALE LAZIO intersezione VIALE CAMPANIA;1;F;38,142938;13,340336
26/05/2023;07:00;VIALE REGIONE SICILIANA S.E. direzione ROTONDA VIA ORETO;0;C;38,091105;13,377215
26/05/2023;09:45;VIA MESSINA MARINE altezza del civico 184;1;F;38,101358;13,39903
26/05/2023;13:20;VIA NOTARBARTOLO EMANUELE altezza del civico 1/i;1;F;38,133597;13,349203
26/05/2023;13:40;VIALE PIEMONTE intersezione con VIALE LAZIO;2;F;38,142928;13,340326
26/05/2023;14:28;VIA CORDOVA FILIPPO intersezione VIA MARCHESE DI ROCCAFORTE;1;F;38,141657;13,347576
26/05/2023;14:30;CORSO CALATAFIMI altezza del civico 591;2;F;38,10469;13,334275
26/05/2023;14:40;VIALE DEI PICCIOTTI intersezione con VIA MACELLO;1;F;38,106898;13,379246
26/05/2023;16:00;FORO UMBERTO I in prossimit? di palchetto della;1;F;38,117554;13,373028
26/05/2023;16:00;VIA BASILE ERNESTO intersezione PIAZZALE ANELLI GIUSEPPE TEN.;1;F;38,095252;13,341872
26/05/2023;16:00;VIA MORELLO NUNZIO intersezione VIA RAPISARDI MARIO;0;C;38,134065;13,343419
26/05/2023;18:15;VIA LANZA DI SCALEA GIUSEPPE pressi METRICO 781;1;F;38,140703;13,348247
26/05/2023;21:30;PIAZZA LEONI altezza del civico 1;0;C;38,145042;13,346039
26/05/2023;23:40;VIALE REGIONE SICILIANA N.O. in prossimit? di via scobar;2;F;38,126702;13,329807
27/05/2023;00:35;VIALE EBE intersezione con VIA DEDALO;1;F;38,191674;13,327416
27/05/2023;03:20;VIA S.LORENZO altezza del civico 450;0;C;38,172186;13,304035
27/05/2023;04:50;VIA SAMMARTINO altezza del civico 40/a;0;C;38,125277;13,349735
27/05/2023;09:40;VIA NINA SICILIANA intersezione con VIA DEGLI EMIRI;0;C;38,115113;13,332135
27/05/2023;10:15;VIA LUSSEMBURGO altezza del civico 61;1;F;38,153487;13,329662
27/05/2023;15:38;VIA CORLEONE SALVATORE pressi n? civico 4;0;C;38,094373;13,391427
27/05/2023;17:30;VIA ALTOFONTE altezza del civico 261;3;F;38,076066;13,326293
27/05/2023;18:00;CORSO ALBERTO AMEDEO altezza del civico 76;1;F;38,11552;13,351471
27/05/2023;23:10;VIA DELL'ARENELLA intersezione SCALO DELL'ARENELLA;0;C;38,151539;13,373799
27/05/2023;23:15;PIAZZA PRINCIPE DI CAMPOREALE altezza (inters.) VIA NOCE;0;C;38,119955;13,339442
27/05/2023;23:15;VIA GREGORIO MAGNO PAPA intersezione VIA MASSAIA GUGLIELMO CARD.;0;C;38,152118;13,371243
28/05/2023;02:00;VIA ROMA pressi N? CIVICO 203/A;1;F;38,116902;13,363503
28/05/2023;04:00;VIA NEBRODI(DEI) nr. 78;0;C;38,150749;13,328701
28/05/2023;13:00;VIA MESSINA MARINE di fronte al civico 505;0;C;38,098216;13,409968
28/05/2023;18:05;VIALE PRINCIPESSA MAFALDA intersezione con VIALE COLONIA MARINA;2;F;38,19406;13,335244
29/05/2023;08:20;VIALE REGIONE SICILIANA S.E. in direzione di trapani VIA BONAGIA;1;F;38,087431;13,35918
29/05/2023;11:07;VIA AUSONIA altezza del civico 87;0;C;38,151482;13,333149
29/05/2023;12:30;VIA ROMA intersezione VIA BOLOGNA;2;F;38,118264;13,362865
29/05/2023;15:50;CORSO ALBERTO AMEDEO altezza del civico 48;0;C;38,112959;13,352207
29/05/2023;21:30;VIALE DE GASPERI ALCIDE altezza del civico 169;1;F;38,149615;13,334187
30/05/2023;01:20;VIA ROMA altezza del civico 456;1;F;38,12586;13,358169
30/05/2023;02:05;PIAZZA TREDICI VITTIME intersezione VIA PATTI;1;F;38,122838;13,36522
30/05/2023;07:35;VIA RESUTTANA intersezione VIA VILLA SOFIA;1;F;38,153955;13,333776
30/05/2023;08:30;VIA CANDELA NICCOLO' altezza del civico 25;1;F;38,149021;13,313829
30/05/2023;12:15;CORSO CALATAFIMI intersezione VIA VILLA DI NAPOLI;1;F;38,104797;13,334512
30/05/2023;12:30;VIA CORAZZA FILIPPO intersezione con VIA D'ONDES REGGIO VITO;1;F;38,107973;13,362965
30/05/2023;15:05;PIAZZA ZIINO OTTAVIO altezza ASSESS. SANITA';0;C;38,130943;13,337867
30/05/2023;17:00;VIALE REGIONE SICILIANA N.O. altezza del civico 8165;3;F;38,188413;13,283354
30/05/2023;19:00;VIA MORELLO NUNZIO altezza del civico 89;1;F;38,135389;13,342623
30/05/2023;21:40;VIA MORELLO NUNZIO altezza (inters.) VIA PIPITONE FEDERICO GIUSEPPE;0;C;38,134855;13,342932
30/05/2023;23:00;VIA ORETO intersezione VIA FAZELLO TOMMASO;2;F;38,108401;13,3662
31/05/2023;07:15;VIA BALCH EMILY di fronte campi sportivi;0;C;38,088861;13,349849
31/05/2023;08:50;VIA BASILE ERNESTO intersezione con VIA DONATO PIETRO;1;R;38,095476;13,342223
31/05/2023;08:50;VIA ALDISIO SALVATORE altezza del civico 2;2;F;38,155361;13,329572
31/05/2023;09:30;VIA CRISPI FRANCESCO altezza GUARDIA DI FINA;1;F;38,127635;13,362038
31/05/2023;10:00;VIA MADONIA VINCENZO intersezione con VIA LI BASSI GIUSEPPE;1;F;38,098398;13,353706
31/05/2023;15:50;PIAZZA DON BOSCO altezza del civico 4;1;F;38,144505;13,345205
31/05/2023;21:00;VIA PERPIGNANO nr. 86;0;C;38,11941;13,337593
01/06/2023;07:00;VIA BRAGLIA ALBERTO intersezione con VIA SENOCRATE DI AGRIGENTO;1;F;38,180246;13,315443
01/06/2023;08:18;VIA SFERRACAVALLO altezza del civico 166;1;F;38,196622;13,278409
01/06/2023;09:30;VIALE REGIONE SICILIANA S.E. altezza BINGO LAS VEGA;0;C;38,099541;13,332032
01/06/2023;10:20;PIAZZA GIOVANNI PAOLO II PAPA lato CASSARA';0;C;38,151649;13,338597
01/06/2023;10:45;VIA SAMPOLO altezza del civico 200;1;F;38,137952;13,353457
01/06/2023;15:00;VIA PREZZOLINI GIUSEPPE altezza del civico 77;0;C;38,159576;13,321448
01/06/2023;15:20;VIA PIANO DELL'UCCIARDONE s.n.c.;1;F;38,131985;13,359738
02/06/2023;00:00;VIALE DE GASPERI ALCIDE altezza (inters.) PIAZZA FRANCESE MARIO;2;F;38,148499;13,331547
02/06/2023;04:00;PIAZZA GIULIO CESARE intersezione VIA PALMERI NICCOLO';0;C;38,110413;13,36732
02/06/2023;09:30;VIALE STRASBURGO intersezione VIA DANIMARCA;1;F;38,15268;13,330519
02/06/2023;10:00;VIA SEGESTA altezza del civico 1;0;C;38,12388;13,348613
02/06/2023;11:45;VIA TETI intersezione con VIALE PRINCIPE DI SCALEA;0;C;38,205661;13,324019
02/06/2023;13:00;VIA RABIN ISAAC altezza VIA SCARPELLO;1;F;38,144604;13,357362
03/06/2023;07:15;VIALE REGIONE SICILIANA altezza del civico 3385;1;R;38,128059;13,329889
03/06/2023;07:15;VIALE REGIONE SICILIANA N.O. altezza (inters.) VIA SARDEGNA;1;F;38,144397;13,330502
03/06/2023;10:45;VIA SFERRACAVALLO nr. 208;0;C;38,197136;13,277727
03/06/2023;11:15;VIA MONDELLO di fronte al civico 24/B;2;F;38,205006;13,322897
03/06/2023;14:20;VIA DANTE intersezione PIAZZA VIRGILIO;0;C;38,123445;13,349402
03/06/2023;14:30;VIA CASTELLANA a mt. 30 da via Erice;1;F;38,125683;13,30662
03/06/2023;16:00;VIALE REGIONE SICILIANA altezza viale Lazio;0;C;38,139599;13,331686
03/06/2023;18:30;VIALE REGIONE SICILIANA S.E. carreggiata centrale dir TP n.724;2;F;38,097457;13,334058
