comune_code,comune_name,provincia,2019_total_pop,2021_total_pop,2024_total_pop,2026_total_pop,2019_0-4_male,2019_0-4_female,2019_5-9_male,2019_5-9_female,2019_10-14_male,2019_10-14_female,2019_15-19_male,2019_15-19_female,2019_20-24_male,2019_20-24_female,2019_25-29_male,2019_25-29_female,2019_30-34_male,2019_30-34_female,2019_35-39_male,2019_35-39_female,2019_40-44_male,2019_40-44_female,2019_45-49_male,2019_45-49_female,2019_50-54_male,2019_50-54_female,2019_55-59_male,2019_55-59_female,2019_60-64_male,2019_60-64_female,2019_65-69_male,2019_65-69_female,2019_70-74_male,2019_70-74_female,2019_75-79_male,2019_75-79_female,2019_80-84_male,2019_80-84_female,2019_85-89_male,2019_85-89_female,2019_90-94_male,2019_90-94_female,2019_95-99_male,2019_95-99_female,2019_100+_male,2019_100+_female,2021_0-4_male,2021_0-4_female,2021_5-9_male,2021_5-9_female,2021_10-14_male,2021_10-14_female,2021_15-19_male,2021_15-19_female,2021_20-24_male,2021_20-24_female,2021_25-29_male,2021_25-29_female,2021_30-34_male,2021_30-34_female,2021_35-39_male,2021_35-39_female,2021_40-44_male,2021_40-44_female,2021_45-49_male,2021_45-49_female,2021_50-54_male,2021_50-54_female,2021_55-59_male,2021_55-59_female,2021_60-64_male,2021_60-64_female,2021_65-69_male,2021_65-69_female,2021_70-74_male,2021_70-74_female,2021_75-79_male,2021_75-79_female,2021_80-84_male,2021_80-84_female,2021_85-89_male,2021_85-89_female,2021_90-94_male,2021_90-94_female,2021_95-99_male,2021_95-99_female,2021_100+_male,2021_100+_female,2024_0-4_male,2024_0-4_female,2024_5-9_male,2024_5-9_female,2024_10-14_male,2024_10-14_female,2024_15-19_male,2024_15-19_female,2024_20-24_male,2024_20-24_female,2024_25-29_male,2024_25-29_female,2024_30-34_male,2024_30-34_female,2024_35-39_male,2024_35-39_female,2024_40-44_male,2024_40-44_female,2024_45-49_male,2024_45-49_female,2024_50-54_male,2024_50-54_female,2024_55-59_male,2024_55-59_female,2024_60-64_male,2024_60-64_female,2024_65-69_male,2024_65-69_female,2024_70-74_male,2024_70-74_female,2024_75-79_male,2024_75-79_female,2024_80-84_male,2024_80-84_female,2024_85-89_male,2024_85-89_female,2024_90-94_male,2024_90-94_female,2024_95-99_male,2024_95-99_female,2024_100+_male,2024_100+_female,2026_0-4_male,2026_0-4_female,2026_5-9_male,2026_5-9_female,2026_10-14_male,2026_10-14_female,2026_15-19_male,2026_15-19_female,2026_20-24_male,2026_20-24_female,2026_25-29_male,2026_25-29_female,2026_30-34_male,2026_30-34_female,2026_35-39_male,2026_35-39_female,2026_40-44_male,2026_40-44_female,2026_45-49_male,2026_45-49_female,2026_50-54_male,2026_50-54_female,2026_55-59_male,2026_55-59_female,2026_60-64_male,2026_60-64_female,2026_65-69_male,2026_65-69_female,2026_70-74_male,2026_70-74_female,2026_75-79_male,2026_75-79_female,2026_80-84_male,2026_80-84_female,2026_85-89_male,2026_85-89_female,2026_90-94_male,2026_90-94_female,2026_95-99_male,2026_95-99_female,2026_100+_male,2026_100+_female
30072,Pasian di Prato,Udine,18794,18598,18482,18582,0.9045,0.8407,1.0056,0.9099,1.2078,0.9524,1.2078,1.1599,1.293,1.1387,1.2078,1.1653,1.2451,1.1706,1.3142,1.2823,1.5909,1.7399,1.9261,2.0645,2.1975,2.2986,1.9261,2.1762,1.6707,1.7825,1.3781,1.4898,1.3781,1.7559,1.1919,1.4419,0.8141,1.1706,0.4682,0.9205,0.1171,0.3352,0.0213,0.133,24.0662,25.9391,0.9033,0.8334,0.9463,0.8926,1.1991,0.9302,1.1238,1.1184,1.3066,1.2152,1.2743,1.1399,1.1507,1.2367,1.2636,1.2259,1.5002,1.4948,1.7314,2.0325,2.1024,2.1884,2.1454,2.3336,1.7367,1.9626,1.4733,1.5486,1.4249,1.6937,1.1614,1.441,0.9033,1.2958,0.4409,0.9678,0.1344,0.3441,0.0376,0.1344,23.9596,26.0512,0.817,0.8819,1.0443,0.8062,1.0605,0.9523,1.212,0.9631,1.2661,1.1849,1.396,1.2066,1.1903,1.1254,1.2877,1.2715,1.3851,1.4068,1.607,1.7963,1.9316,2.1372,2.1697,2.2021,1.9262,2.1102,1.607,1.8559,1.2607,1.4446,1.2336,1.6611,0.9469,1.2932,0.6168,0.9036,0.1894,0.5248,0.0216,0.0757,24.1803,25.8468,0.8341,0.7749,1.0225,0.8826,0.9418,0.9418,1.1893,1.0494,1.1786,1.0978,1.4476,1.2378,1.3346,1.2001,1.2808,1.2539,1.3508,1.5015,1.5553,1.4799,1.6468,2.0127,2.1419,2.2064,2.0665,2.2064,1.7382,1.9374,1.3777,1.4853,1.27,1.5768,0.9741,1.2754,0.6135,0.9687,0.2206,0.5382,0.0484,0.1238,24.2439,25.7723
30073,Paularo,Udine,5122,4764,4676,4556,0.9567,0.7419,0.6638,0.9567,0.9371,1.2105,1.0152,1.1714,1.1714,0.859,1.2105,1.2495,1.1909,1.0933,1.64,1.1909,1.8743,1.7766,1.9524,1.9524,2.3428,2.089,1.8743,1.8743,1.7571,1.7962,1.8352,1.6009,1.8157,1.6986,1.1519,1.4447,0.8395,1.3081,0.3709,0.7224,0.0976,0.3709,0.0781,0.1171,24.7755,25.2245,0.7137,0.5877,0.9656,0.9656,0.7767,1.1335,1.1335,1.2385,1.1335,0.8816,1.1755,0.9236,1.3014,1.0705,1.3014,1.0705,1.6373,1.5953,2.0991,1.9941,2.4139,2.0991,2.0361,2.204,1.8052,1.7842,1.8472,1.7003,2.0571,1.9521,1.1335,1.3224,0.8816,1.4694,0.3149,0.7976,0.1259,0.1889,0.063,0.105,24.916,25.084,0.556,0.6202,1.0265,0.8768,0.7485,1.0265,0.8768,1.1548,1.2618,1.1334,1.3045,0.8982,1.3259,1.1762,1.2831,0.9837,1.4756,1.219,2.053,1.8178,2.16,2.053,2.438,2.2669,2.053,1.9033,1.8178,1.8392,1.7322,1.5184,1.6253,1.6681,0.8768,1.3045,0.4277,1.0051,0.0642,0.2994,0.0,0.1069,25.1069,24.9145,0.5487,0.7024,0.7243,0.5707,1.0755,0.9877,0.7243,1.0975,1.273,1.273,1.2511,0.8121,1.2291,1.0316,1.3608,1.0755,1.3608,1.0536,1.6023,1.5584,2.2388,2.1291,2.6778,2.2169,2.1071,2.1071,1.8876,1.8876,1.8437,1.6462,1.8437,1.7779,0.9438,1.1633,0.417,1.1414,0.1097,0.4829,0.0,0.0439,25.2195,24.8025
30074,Pavia di Udine,Udine,11106,11054,10936,10932,0.6573,0.7654,1.1885,1.0715,1.1255,1.1075,1.1435,0.8824,1.1075,1.0085,1.0535,1.0985,1.1165,1.1165,1.2696,1.3686,1.8278,1.5577,2.0619,2.125,2.3051,2.269,2.0079,1.9089,1.8008,1.8008,1.5127,1.8819,1.6928,1.7828,1.3326,1.4317,0.8824,1.1345,0.3872,0.6663,0.099,0.3151,0.036,0.099,24.6083,25.3917,0.5337,0.7599,1.0856,0.8775,1.2394,1.0946,1.1399,1.0584,1.1218,0.9861,1.1399,1.0132,0.9318,1.0313,1.3208,1.4022,1.746,1.5922,2.0445,1.7279,2.1712,2.334,2.144,2.0445,1.8726,1.8636,1.5379,1.7912,1.7641,1.9812,1.2213,1.4384,1.0946,1.1218,0.4252,0.787,0.1447,0.3166,0.0271,0.0633,24.706,25.3031,0.7224,0.5944,0.8687,0.8961,1.1704,1.079,1.2345,1.079,1.1887,0.9053,1.0424,1.0516,1.1522,1.1339,1.1979,1.335,1.4448,1.5728,1.8014,1.6368,2.1306,2.03,2.35,2.2677,1.9386,1.8563,1.7282,1.6917,1.3808,1.7831,1.5728,1.7008,1.0699,1.2345,0.6309,0.823,0.192,0.4023,0.0183,0.0823,24.8354,25.1737,0.8141,0.6861,0.7958,0.7867,1.1068,0.9147,1.2258,1.052,1.2166,1.0977,1.0703,1.0337,1.2989,1.1343,1.1709,1.2806,1.2623,1.5734,1.7838,1.61,2.0399,1.8203,2.1405,2.232,2.1039,2.0033,1.7655,1.7838,1.3904,1.6831,1.5551,1.8569,1.0337,1.3172,0.6952,0.8507,0.1829,0.4574,0.0457,0.1281,24.6981,25.3019
30075,Pocenia,Udine,4940,4798,4720,4574,0.7287,0.7287,1.0121,0.9514,1.336,1.0729,1.3158,1.2753,1.0729,1.0526,1.1538,1.1741,1.1134,1.0324,1.5789,1.2348,1.8623,1.8826,1.9636,1.7814,2.0648,2.166,2.0648,2.1255,1.7206,2.0445,1.7004,1.5789,1.5789,1.336,1.2348,1.2146,0.8097,1.1943,0.4858,0.749,0.1012,0.3644,0.0405,0.1012,24.9393,25.0607,0.4794,0.4377,0.9796,0.917,1.1255,1.0213,1.2505,1.2088,1.3756,1.2088,1.0213,1.0838,1.2297,0.9796,1.3547,1.1046,1.6257,1.6465,2.0008,1.8966,2.0425,2.1467,2.0842,2.1676,1.98,2.1467,1.6465,1.8133,1.6465,1.3964,1.2922,1.2088,0.9796,1.1463,0.5419,1.0838,0.1876,0.396,0.0417,0.1042,24.8854,25.1146,0.5932,0.4661,0.7415,0.7627,0.9958,0.911,1.3559,1.1864,1.3559,1.25,1.0593,0.9534,1.1864,1.1441,1.1017,0.9534,1.4831,1.3559,2.0127,2.1186,2.0975,1.928,2.161,2.3517,2.1186,2.1398,1.7797,2.1822,1.6737,1.5254,1.4407,1.3136,1.0169,0.9534,0.6144,0.8898,0.1907,0.4449,0.0212,0.1271,25.0,25.0424,0.5903,0.3935,0.6559,0.481,0.9182,0.962,1.1369,1.0494,1.4429,1.3555,1.3118,0.8964,1.115,0.962,1.2462,1.0931,1.3555,1.2024,1.6834,1.9021,2.2519,2.1207,2.1425,2.3612,2.1644,2.23,2.077,2.0988,1.6178,1.8146,1.4211,1.3555,1.115,0.962,0.5903,0.7871,0.2842,0.6559,0.0437,0.1312,25.164,24.8579
30076,Pontebba,Udine,2762,2690,2568,2584,0.6879,0.7241,1.1586,0.4707,0.9413,1.05,0.8689,0.8327,0.9413,1.0138,1.05,0.9776,1.05,0.8689,1.3396,1.1224,1.4482,1.5568,2.3172,1.5568,2.5706,2.2085,2.3896,1.4844,1.8103,2.0999,1.6655,1.6655,1.593,2.1361,1.412,2.0637,0.8327,1.4844,0.5069,1.1224,0.181,0.5069,0.0362,0.2534,24.8009,25.1991,0.855,0.5576,1.0781,0.7435,0.9294,0.7435,0.855,0.9294,0.8922,1.0781,1.0409,0.7435,0.9294,1.0037,1.1896,0.9294,1.487,1.5985,2.1933,1.5613,2.342,1.8587,2.6766,1.8587,2.2305,1.7844,1.5242,1.71,1.6357,2.1933,1.5242,2.1933,1.0409,1.3755,0.5576,1.0037,0.1115,0.632,0.0743,0.2974,25.1673,24.8699,0.8178,0.5841,0.7399,0.7788,1.285,0.4673,0.8956,1.2461,0.9346,1.0514,0.8956,0.8567,1.0125,1.1293,1.0903,0.7399,1.4408,1.324,1.5187,1.7523,2.4143,1.7134,2.8037,2.2975,2.3754,1.7913,1.7913,2.1417,1.4408,1.5576,1.5966,2.0639,1.0125,1.8692,0.6231,1.2072,0.1558,0.4673,0.0,0.1168,24.8442,25.1558,0.8514,0.5031,0.8127,0.774,1.0449,0.6966,0.9288,0.774,0.9675,1.0449,1.0062,1.1223,1.0836,1.1223,1.0062,1.0449,1.3932,1.0062,1.5093,1.8189,2.0511,1.8189,2.5929,2.0511,2.6703,1.9737,1.8963,1.8963,1.5867,1.548,1.2384,2.2059,1.2384,1.7802,0.7353,1.0062,0.3096,0.6579,0.0,0.2322,24.9226,25.0774
30077,Porpetto,Udine,5106,4960,4940,4850,0.7051,0.7834,0.6071,0.7834,1.0184,0.9792,1.273,1.1163,1.038,1.0184,1.2534,1.1359,0.8226,0.9792,1.273,1.1555,2.0172,1.9193,2.2718,2.1347,2.546,1.8214,2.076,1.9389,1.6451,1.9389,1.8214,1.5276,1.5276,1.9193,1.508,1.273,0.7638,1.2143,0.5092,0.8813,0.1371,0.4309,0.0392,0.1567,24.8531,25.1861,0.6452,0.7661,0.6653,0.9274,0.8266,0.9476,1.1895,1.2097,1.0484,1.0484,1.1694,0.9476,1.0282,1.0685,1.3306,1.0282,1.5524,1.4516,2.2379,2.3185,2.5202,1.875,2.1371,1.996,1.7944,1.8952,2.0363,1.6935,1.7137,1.8952,1.3105,1.1694,0.9476,1.3306,0.4839,0.9879,0.1815,0.3831,0.0605,0.1613,24.879,25.1411,0.6883,0.6073,0.8097,0.9514,0.7085,0.8907,1.0931,1.0324,1.3765,1.0931,0.9109,1.0121,1.336,1.1538,0.8502,0.8704,1.4372,1.2753,1.8623,2.247,2.166,2.2267,2.753,1.7409,2.1053,1.9231,1.5992,1.9433,1.7814,1.5385,1.3968,1.9231,1.2955,1.1336,0.5466,0.9919,0.1417,0.4453,0.0202,0.1215,24.8785,25.1215,0.701,0.3711,0.7629,0.7423,0.7629,1.0515,0.9072,0.9897,1.2577,1.2371,0.9485,0.9897,1.299,0.8866,0.8866,1.2577,1.299,1.1134,1.6495,1.6907,2.0619,2.5773,2.6598,1.8969,2.1649,1.9794,1.8144,1.9588,1.9588,1.6907,1.567,1.9381,0.9485,1.0103,0.701,1.1959,0.2268,0.5979,0.0206,0.2062,24.5979,25.4227
30078,Povoletto,Udine,10914,10820,10832,10774,0.8979,0.9163,1.0903,1.0445,1.1911,1.0812,1.2186,0.9896,1.1178,0.9621,1.0995,0.9712,1.2095,1.1728,1.3194,1.2828,1.7775,1.7042,1.9974,2.0432,1.75,2.1165,2.1074,2.2082,1.6676,1.7684,1.4843,1.7775,1.576,1.6767,1.4385,1.2919,0.8704,1.2186,0.5314,0.7605,0.1374,0.3848,0.0367,0.0825,24.519,25.5085,0.7948,0.8041,0.9704,0.9889,1.2107,1.0351,1.3031,1.1922,1.1091,0.878,1.1738,0.9519,1.146,1.0998,1.4233,1.2477,1.4325,1.5527,2.2274,1.9224,1.7375,2.0702,2.1349,2.2921,1.8022,1.8854,1.5065,1.525,1.7375,1.8207,1.3031,1.3124,1.0536,1.3031,0.4991,0.841,0.1756,0.4159,0.0092,0.0832,24.7505,25.2773,0.6462,0.8401,1.0524,0.9786,1.1725,1.0155,1.2001,1.1355,1.2555,1.0617,1.1632,0.9694,1.1725,1.0247,1.3017,1.2186,1.4679,1.2925,1.911,1.7725,2.0218,2.0403,1.791,2.151,2.1141,2.2526,1.6525,1.6987,1.4679,1.6617,1.4125,1.5787,1.2001,1.0617,0.5631,0.9047,0.1477,0.4431,0.0462,0.1292,24.76,25.2493,0.6311,0.7797,0.956,0.8446,1.0674,1.0024,1.188,1.1045,1.3922,1.253,1.2159,0.8725,1.188,1.0024,1.2437,1.2994,1.4665,1.2345,1.4943,1.5964,2.2833,1.9399,1.7264,2.1255,2.1348,2.3204,1.7357,1.912,1.4758,1.4386,1.55,1.68,1.1138,1.2066,0.6961,0.9653,0.2042,0.4734,0.065,0.1021,24.8469,25.1717
30079,Pozzuolo del Friuli,Udine,13860,13786,13728,13782,0.9091,1.0462,1.1111,1.0895,1.2626,1.2698,1.2771,1.14,1.1688,0.9668,1.0173,0.9163,1.1328,1.2482,1.5007,1.4863,1.71,1.7749,2.1645,2.0707,2.316,2.1212,1.7821,1.7316,1.5296,1.7316,1.3636,1.3925,1.5007,1.6811,1.2771,1.6162,0.8153,1.0967,0.404,0.772,0.1443,0.3463,0.0,0.1082,24.3867,25.6205,0.9212,0.9865,1.0663,1.0445,1.1824,1.2186,1.4,1.2984,1.0736,0.9793,1.0953,0.9938,1.0518,1.0881,1.4653,1.3057,1.5886,1.7191,1.8932,1.9585,2.2922,2.2994,2.1253,1.857,1.5668,1.7699,1.3492,1.5088,1.4362,1.6466,1.2622,1.4725,0.9212,1.2259,0.457,0.7544,0.1451,0.399,0.0218,0.1451,24.3145,25.7,0.896,0.6556,0.9251,1.1364,1.2165,1.1291,1.2529,1.2893,1.2893,1.1655,1.1874,0.9397,1.1145,1.0562,1.333,1.2893,1.5443,1.537,1.7191,1.8794,2.1052,2.1562,2.2582,2.1853,1.7628,1.8138,1.4642,1.6754,1.2602,1.3986,1.3767,1.537,1.0344,1.3622,0.4953,0.8377,0.1821,0.3642,0.0291,0.1311,24.4464,25.5682,0.8272,0.6313,0.8344,1.0666,1.1827,1.1464,1.248,1.248,1.4657,1.3061,1.19,0.9578,1.277,1.0376,1.2045,1.2335,1.5745,1.3931,1.5527,1.7922,1.9446,1.9954,2.2638,2.3799,2.0679,1.8793,1.56,1.6906,1.3351,1.4367,1.2698,1.5237,0.9578,1.2625,0.5805,0.8852,0.1669,0.4281,0.0435,0.1233,24.561,25.4753
30080,Pradamano,Udine,7190,7108,7066,7072,1.1127,1.0014,1.057,1.2239,1.3074,1.0014,0.9875,1.21,1.1127,0.8484,0.8901,0.9179,1.0848,1.2796,1.6968,1.516,1.9332,2.267,2.0306,1.975,2.0167,2.6287,1.9471,1.6829,1.5994,1.5577,1.5021,1.822,1.5716,1.4743,1.0848,1.2656,0.7093,0.765,0.3894,0.5981,0.153,0.5285,0.0139,0.2364,24.2003,25.7997,1.0692,1.0129,1.1255,0.9426,1.0692,1.4491,1.1958,0.9707,1.0411,1.0551,0.8019,1.1255,1.1255,1.0833,1.435,1.4209,1.7164,2.0118,2.1525,2.0822,1.9837,2.1947,2.1244,1.9977,1.6179,1.646,1.4069,1.7727,1.843,1.5898,1.1536,1.2521,0.8019,0.9707,0.3376,0.5909,0.1829,0.408,0.0141,0.1829,24.1981,25.8441,0.6935,0.7784,1.0897,0.8633,1.118,1.3728,1.2454,1.0473,1.0756,1.2312,1.2171,1.1322,0.9199,1.2029,1.1322,1.2029,1.5284,1.5709,1.9106,2.1511,2.0521,2.0379,2.0662,2.5757,1.8681,1.7973,1.5001,1.5284,1.4152,1.8398,1.5284,1.3445,0.9341,1.118,0.4246,0.7784,0.184,0.3114,0.0283,0.184,23.9315,26.0685,0.6646,0.7353,1.0464,0.8908,1.2019,0.9333,1.1312,1.3999,1.2585,1.0181,1.2161,1.0888,0.905,1.2868,1.2726,1.2868,1.3009,1.414,1.6686,1.9796,2.22,2.0079,2.0079,2.2483,2.0362,2.0362,1.5837,1.7251,1.3575,1.7251,1.7251,1.5554,0.9615,1.0747,0.4383,0.8484,0.1414,0.4101,0.0283,0.1273,24.1657,25.8767
30081,Prato Carnico,Udine,1812,1740,1650,1592,0.8278,0.883,0.9382,0.883,0.8278,1.1038,0.7726,0.6623,0.8278,0.6623,0.883,0.6623,1.2693,0.9934,1.3797,1.5453,1.9316,1.5453,2.0419,1.4349,1.5453,1.4349,2.2075,1.8212,2.4283,1.9868,1.8764,1.9316,2.2075,1.7108,1.3245,1.6004,0.8278,1.4901,0.6071,1.3245,0.1104,0.7726,0.1104,0.4415,25.0552,25.1104,0.8621,0.7471,0.6897,0.9195,1.2069,0.8621,0.7471,1.2069,0.6897,0.5747,0.8046,0.5747,0.9195,0.977,1.6667,1.3218,1.7241,1.6667,1.954,1.6667,1.7816,1.4943,1.7816,1.5517,2.7586,2.1839,1.8391,1.8391,2.5287,2.1264,1.3218,1.2069,0.977,1.6667,0.5747,1.0345,0.1149,0.977,0.0575,0.3448,25.0,25.0575,0.6061,0.5455,0.9697,0.9091,1.0303,1.0303,0.9697,1.2121,0.7879,0.6667,0.8485,0.8485,0.8485,0.6667,1.3333,0.9697,1.3939,1.697,1.8788,1.8182,2.4242,1.4545,1.5758,1.5758,2.2424,2.0,2.5455,1.9394,1.8182,1.7576,2.303,1.6364,1.1515,1.3333,0.4242,1.3939,0.303,0.7273,0.0606,0.2424,25.5152,24.5455,0.5025,0.3141,0.9422,0.691,0.6281,1.005,1.1935,1.0678,0.9422,1.3191,0.8794,0.5025,1.2563,0.691,1.0678,0.8794,1.4447,1.2563,1.7588,1.8844,2.3241,1.696,1.9472,1.6332,1.8844,1.5704,2.8266,2.3869,1.7588,1.696,2.1357,2.0101,1.1935,0.9422,0.691,1.5075,0.3769,0.6281,0.0,0.5025,25.7538,24.309
30082,Precenicco,Udine,2914,2900,2852,2928,0.9609,0.6177,0.9266,0.652,1.0638,1.2011,0.9952,0.8579,1.1668,0.755,1.304,0.9266,1.2354,1.0638,1.51,1.5443,1.7502,1.7845,2.1277,1.9561,2.2992,1.9218,1.9904,2.0247,1.8531,1.4756,1.7502,2.2649,1.6129,1.4756,1.0981,1.51,0.7207,1.3727,0.5148,0.9266,0.0686,0.5148,0.103,0.0686,25.0515,24.9828,0.7931,0.5172,1.1034,0.5862,1.1034,0.9655,1.0,1.2759,1.1034,0.7586,1.1034,1.1379,1.2759,0.9655,1.3793,1.2759,1.8621,1.3103,2.2069,2.4483,2.3448,1.6207,2.1724,2.3793,1.5862,1.5862,1.5862,1.8276,1.931,1.8966,1.2414,1.2414,0.8276,1.5517,0.4483,0.9655,0.1034,0.3448,0.0345,0.1379,25.2069,24.7931,0.561,0.6311,0.8065,0.5961,0.9467,0.7363,1.1921,1.4376,1.087,1.0168,1.2272,1.0168,1.4025,1.122,1.1571,1.2623,1.6129,1.3675,1.9986,1.8233,2.2791,2.1038,2.3843,2.0337,2.0337,2.1038,1.7532,1.4727,1.648,2.2791,1.3324,1.4376,0.8415,1.1921,0.3156,0.9818,0.2805,0.3857,0.0,0.1403,24.8597,25.1403,0.7514,0.5806,0.5806,0.5806,1.0587,0.7172,1.127,1.0587,1.0929,1.4344,1.5369,0.9563,1.2295,1.2978,1.332,1.2295,1.4344,1.2637,1.776,1.332,2.1516,2.4932,2.3224,1.8443,2.2199,2.459,1.571,1.4344,1.6393,1.776,1.7077,1.776,0.7855,0.9563,0.5123,1.127,0.2049,0.444,0.0683,0.1366,25.1025,24.8975
30083,Premariacco,Udine,8140,8030,7842,7838,0.8354,0.6757,0.9705,1.1057,1.1425,1.1671,1.1425,1.2531,1.3268,1.2039,1.3268,1.3268,1.1057,1.2039,1.6708,1.3636,1.6585,1.5602,1.855,2.3219,2.2482,2.113,2.1376,2.285,1.9287,1.8182,1.4005,1.6462,1.4865,1.4742,1.1671,1.0319,0.6757,1.0197,0.344,0.4668,0.086,0.3808,0.0123,0.0491,24.5209,25.4914,0.8593,0.6351,0.7721,0.9714,1.208,1.2951,1.071,1.1083,1.2578,1.1955,1.2951,1.2702,1.1208,1.1955,1.5318,1.4321,1.7684,1.5068,1.7559,2.0174,2.0423,2.1793,2.1669,2.391,2.1046,1.9925,1.6189,1.6563,1.4819,1.4695,1.1208,1.1955,0.797,1.0336,0.411,0.6476,0.0747,0.2864,0.0125,0.0498,24.4707,25.5293,0.8671,0.6503,0.8671,0.7396,1.0712,1.1477,1.1604,1.2242,1.1222,1.1349,1.1604,1.1222,1.2114,1.1604,1.2879,1.2624,1.6322,1.4665,1.6067,1.6195,2.0403,2.3718,2.1933,2.1806,2.1296,2.3846,1.9128,1.8108,1.3134,1.594,1.39,1.3772,0.8671,0.9436,0.4463,0.8926,0.153,0.2933,0.0128,0.1658,24.4453,25.5675,0.7527,0.7145,0.9696,0.689,0.8548,1.0079,1.212,1.3779,1.0462,1.1865,1.2376,1.1483,1.1993,1.1738,1.2631,1.1865,1.5693,1.4672,1.6331,1.48,1.8755,1.9265,2.0158,2.22,2.0796,2.5262,2.0669,2.0669,1.5438,1.6076,1.3141,1.4417,0.8803,1.0462,0.5869,0.9441,0.2169,0.3317,0.0128,0.1021,24.3302,25.6953
30084,Preone,Udine,472,520,498,494,0.6356,0.0,0.4237,1.2712,1.0593,1.6949,0.4237,0.2119,0.8475,0.2119,0.4237,0.4237,1.0593,1.4831,1.9068,1.4831,1.9068,2.3305,1.6949,1.9068,1.0593,1.9068,2.5424,1.4831,2.9661,1.0593,2.3305,2.5424,1.6949,2.5424,1.9068,1.9068,1.4831,0.6356,0.2119,0.8475,0.2119,0.8475,0.4237,0.0,25.2119,24.7881,1.3462,0.7692,0.9615,0.9615,0.5769,1.3462,0.9615,0.7692,1.3462,0.9615,0.7692,0.1923,0.3846,1.1538,2.1154,1.9231,1.9231,2.1154,1.9231,1.7308,1.3462,1.5385,2.1154,1.5385,2.5,1.5385,1.9231,1.5385,2.1154,2.1154,1.5385,2.3077,1.1538,0.3846,0.5769,0.5769,0.1923,0.5769,0.1923,0.0,25.9615,24.0385,0.8032,1.2048,1.2048,0.2008,0.4016,0.8032,1.4056,1.6064,0.8032,0.4016,1.6064,0.6024,0.8032,1.004,0.6024,1.8072,1.8072,1.4056,1.6064,1.8072,1.6064,2.008,1.6064,1.8072,2.4096,2.008,2.6104,1.004,2.2088,2.4096,1.004,2.008,1.8072,1.2048,1.004,0.4016,0.0,0.6024,0.0,0.2008,25.7028,24.498,0.4049,0.6073,1.2146,0.8097,1.0121,0.8097,0.4049,1.2146,1.2146,1.2146,1.417,1.0121,1.6194,0.2024,0.4049,1.2146,1.8219,1.8219,1.8219,2.4291,1.8219,1.6194,1.0121,2.0243,2.4291,1.8219,2.4291,1.6194,2.0243,1.6194,1.6194,2.2267,1.0121,1.8219,0.8097,0.4049,0.2024,0.4049,0.0,0.4049,24.6964,25.3036
30085,Prepotto,Udine,1506,1458,1404,1392,0.664,0.7304,0.9296,0.4648,0.7968,1.1288,1.0624,1.2616,1.1952,1.2616,0.7968,0.9296,0.996,0.7968,1.1952,1.2616,1.0624,1.5272,2.1248,1.992,2.7888,2.5232,2.7224,2.4568,2.5232,1.2616,1.3944,1.1952,1.7264,2.0584,1.1288,1.328,1.1952,1.3944,0.3984,0.7968,0.332,0.2656,0.0,0.332,25.0332,24.9668,0.5487,0.6859,0.7545,0.4801,0.9602,0.8916,1.0288,1.5089,1.3032,1.3717,0.823,0.8916,0.6859,0.6859,1.0974,1.0974,1.166,1.5089,2.2634,1.9204,2.7435,2.0576,2.6063,2.332,2.8121,2.0576,1.7833,1.4403,1.5089,1.7147,1.4403,1.4403,0.5487,1.3717,0.6859,1.0288,0.3429,0.2743,0.0,0.1372,25.1029,24.8971,0.3561,0.641,0.8547,0.641,0.9972,0.7835,0.7835,1.3533,1.2108,1.567,1.1396,1.1396,0.641,0.5698,1.0684,0.9259,1.2821,1.4245,1.2821,1.9943,2.4929,1.9231,3.0627,2.208,2.7778,2.7778,2.6353,1.2821,1.3533,1.2108,1.6382,1.7806,0.641,1.2821,0.4986,1.1396,0.2137,0.4274,0.0,0.0,24.9288,25.0712,0.3592,0.5029,0.5747,0.7184,0.7902,0.5029,1.0057,1.2213,1.2931,1.6523,1.3649,1.4368,0.7902,0.7902,0.5747,0.5747,1.5086,1.1494,1.2213,1.796,2.2989,1.796,2.8017,2.0115,2.5144,2.227,2.9454,2.2989,1.8678,1.5086,1.2213,1.5805,1.2931,1.1494,0.2155,1.2213,0.3592,0.7184,0.0718,0.0718,25.0718,24.9282
